Game ID,Move Number,Row,Col,Action,Board State,Mines Flagged,Hidden Cells,Safe,Game Outcome
4569129648,18,7,1,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '-', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",5,9,False,Safe
4569129648,19,1,2,f,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",5,8,False,Flag
4569129648,20,0,2,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",6,7,False,Safe
4569129648,21,0,3,r,"[['(0)', '(1)', '(1)', '-', '-', '-', '-', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",6,6,False,Safe
4569129648,22,7,0,f,"[['(0)', '(1)', '(1)', '(2)', '-', '-', '-', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['-', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",6,5,False,Flag
4569129648,23,0,4,f,"[['(0)', '(1)', '(1)', '(2)', '-', '-', '-', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['F', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",7,4,False,Flag
4569129648,24,0,5,f,"[['(0)', '(1)', '(1)', '(2)', 'F', '-', '-', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['F', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",8,3,False,Flag
4569129648,25,0,6,r,"[['(0)', '(1)', '(1)', '(2)', 'F', 'F', '-', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['F', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",9,2,False,Safe
4569129648,26,0,7,f,"[['(0)', '(1)', '(1)', '(2)', 'F', 'F', '(2)', '-'], ['(0)', '(1)', 'F', '(2)', '(2)', '(2)', '(2)', '(1)'], ['(0)', '(1)', '(1)', '(1)', '(0)', '(0)', '(0)', '(0)'], ['(0)', '(0)', '(0)', '(0)', '(1)', '(1)', '(1)', '(0)'], ['(0)', '(0)', '(1)', '(1)', '(2)', 'F', '(1)', '(0)'], ['(0)', '(1)', '(2)', 'F', '(2)', '(1)', '(2)', '(1)'], ['(1)', '(2)', 'F', '(3)', '(2)', '(1)', '(1)', 'F'], ['F', '(2)', '(1)', '(2)', 'F', '(1)', '(1)', '(1)']]",9,1,False,Flag
4569129648,End,,,,,,,,Win
4405797552,1,0,0,r,"[['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,64,True,Ongoing
4405797552,2,6,2,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(1)', '(1)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,52,True,Ongoing
4405797552,3,5,3,r,"[['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-'], ['(1)', '(1)', '-', '-', '-', '-', '-', '-'], ['-', '-', '(2)', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,51,True,Ongoing
4405797552,End,,,,,,,,Loss
4472382128,1,0,0,r,"[['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,64,True,Ongoing
4472382128,2,3,1,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '-', '-'], ['-', '-', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '-', '(2)', '(0)', '(1)', '-', '-', '-'], ['-', '-', '(2)', '(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",0,38,True,Ongoing
4472382128,3,4,1,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '-', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '-', '(2)', '(0)', '(1)', '-', '-', '-'], ['-', '-', '(2)', '(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",1,37,True,Ongoing
4472382128,4,4,5,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '-', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '(2)', '(2)', '(0)', '(1)', '-', '-', '-'], ['-', '-', '(2)', '(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",1,36,True,Ongoing
4472382128,5,5,5,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '-', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '-', '-'], ['-', '-', '(2)', '(1)', '(2)', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,35,True,Ongoing
4472382128,6,4,6,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '-', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '-', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,34,True,Ongoing
4472382128,7,2,6,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '-', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,33,True,Ongoing
4472382128,8,3,6,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '-', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,32,True,Ongoing
4472382128,9,1,6,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', '-', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",2,31,True,Ongoing
4472382128,10,2,0,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['-', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",3,30,True,Ongoing
4472382128,11,3,0,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['-', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",4,29,True,Ongoing
4472382128,12,4,0,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['-', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",4,28,True,Ongoing
4472382128,13,5,1,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', '-', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",4,27,True,Ongoing
4472382128,14,5,0,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['-', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",5,26,True,Ongoing
4472382128,15,6,1,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",5,25,True,Ongoing
4472382128,16,6,0,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['-', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",5,24,True,Ongoing
4472382128,17,7,0,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['-', '-', '-', '-', '-', '-', '-', '-']]",5,23,True,Ongoing
4472382128,18,0,5,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', '-', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",5,21,True,Ongoing
4472382128,19,0,6,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '-', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",6,20,True,Ongoing
4472382128,20,0,7,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",6,19,True,Ongoing
4472382128,21,1,7,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '-'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",6,18,True,Ongoing
4472382128,22,2,7,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '-'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",6,17,True,Ongoing
4472382128,23,3,7,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', '-'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",6,16,True,Ongoing
4472382128,24,5,6,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '-', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",7,15,True,Ongoing
4472382128,25,4,7,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '-'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",7,14,True,Ongoing
4472382128,26,5,7,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '-'], ['(1)', '(2)', '-', '-', '-', '-', '-', '-'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",7,13,True,Ongoing
4472382128,27,6,5,f,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '(0)'], ['(1)', '(2)', '-', '-', '-', '-', '(2)', '(1)'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",7,10,True,Ongoing
4472382128,28,6,3,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '(0)'], ['(1)', '(2)', '-', '-', '-', 'F', '(2)', '(1)'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",8,9,True,Ongoing
4472382128,29,6,4,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '(0)'], ['(1)', '(2)', '-', '(1)', '-', 'F', '(2)', '(1)'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",8,8,True,Ongoing
4472382128,30,7,4,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '(0)'], ['(1)', '(2)', '-', '(1)', '(1)', 'F', '(2)', '(1)'], ['(0)', '(1)', '-', '-', '-', '-', '-', '-']]",8,7,True,Ongoing
4472382128,31,7,5,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '(0)'], ['(1)', '(2)', '-', '(1)', '(1)', 'F', '(2)', '(1)'], ['(0)', '(1)', '-', '-', '(1)', '-', '-', '-']]",8,6,True,Ongoing
4472382128,32,7,3,r,"[['(0)', '(0)', '(0)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', '(1)', '(0)', '(0)', '(1)', '(2)', 'F', '(1)'], ['F', '(2)', '(1)', '(0)', '(0)', '(1)', '(2)', '(2)'], ['(2)', 'F', '(1)', '(0)', '(1)', '(1)', '(2)', 'F'], ['(2)', '(2)', '(2)', '(0)', '(1)', 'F', '(2)', '(1)'], ['(1)', 'F', '(2)', '(1)', '(2)', '(2)', '(2)', '(0)'], ['(1)', '(2)', '-', '(1)', '(1)', 'F', '(2)', '(1)'], ['(0)', '(1)', '-', '-', '(1)', '(2)', '-', '-']]",8,5,True,Ongoing
